symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
NXPI,6.812248988946104e-05,0.022263784367314587,251,0.01709874496225472,0.35272467971907584
O,-0.00010442811893568991,0.010886963704945024,251,-0.026211457852858167,0.17248194298798455
ODFL,-0.0002351898329847794,0.021038186386368795,251,-0.05903264807917963,0.33330755600994993
OKE,0.001662480725030304,0.013293944825537644,251,0.41728266198260633,0.2106156955811561
OMC,0.00017696918012740395,0.01490019900095987,251,0.04441926421197839,0.23606354758267864
ON,-0.0006023348355183746,0.029018469530022607,251,-0.15118604371511202,0.45973901840074166
ORCL,0.002126329203277234,0.02034141732788775,251,0.5337086300225857,0.3222686580878294
ORLY,0.0009781904857326016,0.012150300017903157,251,0.245525811918883,0.19249695431821623
OTIS,0.0003146542227286048,0.011580350298386471,251,0.0789782099048798,0.18346725258576324
OXY,-0.0006180699095076312,0.013785629640839464,251,-0.15513554728641543,0.2184054480391739
PANW,0.0013329821727182172,0.02745234413612951,251,0.3345785253522725,0.43492692586305753
PAYX,0.0008787671102026813,0.011630228835220134,251,0.220570544660873,0.18425747722319452
PCAR,0.0005788655629579995,0.016311464638500243,251,0.14529525630245788,0.258422200172342
PCG,0.0005269191380991204,0.011892712084713222,251,0.13225670366287923,0.18841599396866726
PEG,0.00146208685646008,0.011988063767779975,251,0.3669838009714801,0.1899266487304773
PEP,-0.00033387672145180453,0.010255869422168908,251,-0.08380305708440294,0.16248352919219036
PFE,-0.0001116604122543532,0.014595878807292748,251,-0.028026763475842653,0.23124220898757122
PFG,0.0001378699893194655,0.013116366575739818,251,0.03460536731918584,0.20780232700681037
PG,0.0006191614289849744,0.009416814971474915,251,0.15540951867522856,0.14919040671556438
PGR,0.0016791850125894314,0.0130311636396118,251,0.42147543815994726,0.2064524586348816
PH,0.0014789711536093986,0.01639125936299897,251,0.37122175955595904,0.25968638635820024
PHM,0.000493336149307283,0.019426106064337523,251,0.12382737347612804,0.3077674004870328
PKG,0.001433113741252948,0.01167315429849646,251,0.35971154905449,0.1849375444586715
PLD,-0.0007181493620478865,0.015307012015035659,251,-0.18025548987401951,0.24250867783223748
